NU_ANO_AVALIACAO;CO_UF;SG_UF;CO_BLOCO;NU_POSICAO;CO_ITEM;TP_SERIE;TP_DISCIPLINA;NU_DESCRITOR_HABILIDADE;DS_GABARITO;TP_RESPOSTA_ITEM;TP_MODELO_TRI;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;NU_PARAM_B1;NU_PARAM_B2;NU_PARAM_B3;NU_PARAM_B4;IN_ITEM_COMUM
2025;26;PE;12;7;40;2;1;D10;;1;3;0.037960000000000;;;811.770060000000000;850.866080000000000;865.148080000000000;;0
2025;26;PE;11;6;39;2;1;D10;;1;3;0.054770000000000;;;753.476610000000000;817.338510000000000;;;0
2025;26;PE;13;6;39;2;1;D10;;1;3;0.054770000000000;;;753.476610000000000;817.338510000000000;;;0
2025;26;PE;12;6;39;2;1;D10;;1;3;0.054770000000000;;;753.476610000000000;817.338510000000000;;;0
2025;26;PE;1;6;132;2;1;D01;B;3;2;0.023760000000000;815.668790000000000;0.299880000000000;;;;;0
2025;26;PE;2;5;117350;2;1;D02;A;3;2;0.035970000000000;631.354300000000000;0.106530000000000;;;;;1
2025;26;PE;11;5;38;2;1;D10;;1;3;0.045710000000000;;;737.580730000000000;787.207050000000000;;;0
2025;26;PE;12;5;38;2;1;D10;;1;3;0.045710000000000;;;737.580730000000000;787.207050000000000;;;0
2025;26;PE;11;7;40;2;1;D10;;1;3;0.037960000000000;;;811.770060000000000;850.866080000000000;865.148080000000000;;0
2025;26;PE;13;5;38;2;1;D10;;1;3;0.045710000000000;;;737.580730000000000;787.207050000000000;;;0
2025;26;PE;13;4;37;2;1;D10;;1;3;0.073700000000000;;;748.983150000000000;781.045650000000000;821.242280000000000;;0
2025;26;PE;1;8;117442;2;1;D03;B;3;2;0.040230000000000;679.382170000000000;0.325150000000000;;;;;1
2025;26;PE;11;4;37;2;1;D10;;1;3;0.073700000000000;;;748.983150000000000;781.045650000000000;821.242280000000000;;0
2025;26;PE;13;9;42;2;1;D10;;1;3;0.054260000000000;;;753.856340000000000;787.033870000000000;;;0
2025;26;PE;12;4;37;2;1;D10;;1;3;0.073700000000000;;;748.983150000000000;781.045650000000000;821.242280000000000;;0
2025;26;PE;1;4;117478;2;1;D02;C;3;2;0.043120000000000;657.772590000000000;0.112290000000000;;;;;1
2025;26;PE;12;9;42;2;1;D10;;1;3;0.054260000000000;;;753.856340000000000;787.033870000000000;;;0
2025;26;PE;11;3;36;2;1;D10;;1;3;0.068140000000000;;;752.211370000000000;791.273050000000000;;;0
2025;26;PE;12;3;36;2;1;D10;;1;3;0.068140000000000;;;752.211370000000000;791.273050000000000;;;0
2025;26;PE;3;5;117496;2;1;D01;C;3;2;0.033710000000000;651.362080000000000;0.086780000000000;;;;;1
2025;26;PE;13;3;36;2;1;D10;;1;3;0.068140000000000;;;752.211370000000000;791.273050000000000;;;0
2025;26;PE;13;2;45;2;1;D09;;2;3;0.034530000000000;;;678.325600000000000;690.094600000000000;708.071710000000000;760.491150000000000;0
2025;26;PE;13;1;35;2;1;D09;;2;3;0.031070000000000;;;658.269420000000000;671.962930000000000;684.117540000000000;713.805050000000000;0
2025;26;PE;11;9;42;2;1;D10;;1;3;0.054260000000000;;;753.856340000000000;787.033870000000000;;;0
2025;26;PE;12;2;46;2;1;D09;;2;3;0.036620000000000;;;676.756000000000000;694.153090000000000;712.701940000000000;764.902520000000000;0
2025;26;PE;11;2;34;2;1;D09;;2;3;0.031570000000000;;;670.062900000000000;692.388990000000000;717.234700000000000;782.661220000000000;0
2025;26;PE;5;1;105;2;1;D07;A;3;2;0.042590000000000;878.744640000000000;0.230050000000000;;;;;0
2025;26;PE;5;2;106;2;1;D05;B;3;2;0.041310000000000;773.140330000000000;0.328800000000000;;;;;0
2025;26;PE;13;7;40;2;1;D10;;1;3;0.037960000000000;;;811.770060000000000;850.866080000000000;865.148080000000000;;0
2025;26;PE;2;3;117537;2;1;D03;C;3;2;0.071710000000000;698.435290000000000;0.264330000000000;;;;;1
2025;26;PE;3;1;117535;2;1;D02;D;3;2;0.039590000000000;659.808770000000000;0.064480000000000;;;;;1
2025;26;PE;3;2;117534;2;1;D01;B;3;2;0.019800000000000;613.221470000000000;0.187240000000000;;;;;1
2025;26;PE;3;6;117512;2;1;D06;D;3;2;0.020010000000000;814.223440000000000;0.111010000000000;;;;;1
2025;27;AL;2;3;117537;2;1;D03;C;3;2;0.071710000000000;698.435290000000000;0.264330000000000;;;;;1
2025;27;AL;3;1;117535;2;1;D02;D;3;2;0.039590000000000;659.808770000000000;0.064480000000000;;;;;1
2025;27;AL;3;2;117534;2;1;D01;B;3;2;0.019800000000000;613.221470000000000;0.187240000000000;;;;;1
2025;27;AL;3;5;117496;2;1;D01;C;3;2;0.033710000000000;651.362080000000000;0.086780000000000;;;;;1
2025;27;AL;2;4;117492;2;1;D05;C;3;2;0.026450000000000;745.839840000000000;0.229700000000000;;;;;1
2025;27;AL;1;1;117484;2;1;D02;B;3;2;0.029850000000000;618.713900000000000;0.106600000000000;;;;;1
2025;27;AL;1;4;117478;2;1;D02;C;3;2;0.043120000000000;657.772590000000000;0.112290000000000;;;;;1
2025;27;AL;1;2;117474;2;1;D01;C;3;2;0.027600000000000;676.112640000000000;0.083530000000000;;;;;1
2025;27;AL;1;7;117472;2;1;D02;D;3;2;0.046610000000000;654.806690000000000;0.076510000000000;;;;;1
2025;27;AL;1;8;117442;2;1;D03;B;3;2;0.040230000000000;679.382170000000000;0.325150000000000;;;;;1
2025;27;AL;2;8;117434;2;1;D03;B;3;2;0.055460000000000;708.748630000000000;0.378710000000000;;;;;1
2025;27;AL;3;8;117416;2;1;D01;A;3;2;0.023300000000000;649.756400000000000;0.115840000000000;;;;;1
2025;27;AL;2;6;117413;2;1;D07;D;3;2;0.022110000000000;729.475450000000000;0.185660000000000;;;;;1
2025;27;AL;2;2;117411;2;1;D01;B;3;2;0.025230000000000;623.313180000000000;0.106540000000000;;;;;1
2025;27;AL;3;4;117404;2;1;D02;A;3;2;0.050980000000000;664.132130000000000;0.316640000000000;;;;;1
2025;27;AL;2;7;117353;2;1;D01;C;3;2;0.035120000000000;684.711150000000000;0.214000000000000;;;;;1
2025;27;AL;2;5;117350;2;1;D02;A;3;2;0.035970000000000;631.354300000000000;0.106530000000000;;;;;1
2025;27;AL;5;4;135;2;1;D08;C;3;2;0.042620000000000;764.102970000000000;0.182790000000000;;;;;0
2025;27;AL;5;3;134;2;1;D07;C;3;2;0.048320000000000;777.822730000000000;0.201190000000000;;;;;0
2025;27;AL;4;4;132;2;1;D08;B;3;2;0.033220000000000;754.532030000000000;0.244720000000000;;;;;0
2025;27;AL;6;2;131;2;1;D07;B;3;2;0.054720000000000;761.442580000000000;0.345310000000000;;;;;0
2025;27;AL;1;6;130;2;1;D01;B;3;2;0.037440000000000;805.853550000000000;0.313830000000000;;;;;0
2025;27;AL;1;3;128;2;1;D03;A;3;2;0.029530000000000;615.539380000000000;0.226910000000000;;;;;0
2025;27;AL;6;3;127;2;1;D08;A;3;2;0.020570000000000;791.973490000000000;0.220820000000000;;;;;0
2025;27;AL;4;1;124;2;1;D06;A;3;2;0.040730000000000;800.747920000000000;0.285110000000000;;;;;0
2025;27;AL;10;3;123;2;1;D04;C;3;2;0.052900000000000;789.509360000000000;0.243000000000000;;;;;0
2025;27;AL;9;2;122;2;1;D04;B;3;2;0.024880000000000;717.433210000000000;0.246780000000000;;;;;0
2025;27;AL;7;3;121;2;1;D04;B;3;2;0.061950000000000;777.082690000000000;0.286510000000000;;;;;0
2025;27;AL;8;4;120;2;1;D08;A;3;2;0.050590000000000;793.466720000000000;0.246450000000000;;;;;0
2025;27;AL;10;1;118;2;1;D08;B;3;2;0.033140000000000;741.934070000000000;0.235420000000000;;;;;0
2025;27;AL;9;4;117;2;1;D06;A;3;2;0.042030000000000;750.180720000000000;0.269640000000000;;;;;0
2025;27;AL;10;4;116;2;1;D06;B;3;2;0.052300000000000;751.165700000000000;0.319610000000000;;;;;0
2025;27;AL;7;2;119;2;1;D08;B;3;2;0.028210000000000;773.180330000000000;0.332690000000000;;;;;0
2025;27;AL;9;3;115;2;1;D07;D;3;2;0.051320000000000;763.067040000000000;0.200000000000000;;;;;0
2025;27;AL;8;1;114;2;1;D05;C;3;2;0.059610000000000;746.376890000000000;0.192340000000000;;;;;0
2025;27;AL;8;3;113;2;1;D06;B;3;2;0.053140000000000;751.730230000000000;0.270600000000000;;;;;0
2025;27;AL;8;2;112;2;1;D04;A;3;2;0.078100000000000;769.832020000000000;0.368620000000000;;;;;0
2025;27;AL;7;4;111;2;1;D07;D;3;2;0.058620000000000;819.177790000000000;0.211410000000000;;;;;0
2025;27;AL;9;1;110;2;1;D05;A;3;2;0.043790000000000;781.068540000000000;0.301960000000000;;;;;0
2025;27;AL;10;2;109;2;1;D07;A;3;2;0.068950000000000;813.361090000000000;0.258280000000000;;;;;0
2025;27;AL;7;1;108;2;1;D05;A;3;2;0.054620000000000;737.841590000000000;0.250790000000000;;;;;0
2025;27;AL;5;1;107;2;1;D05;C;3;2;0.069030000000000;750.384400000000000;0.187670000000000;;;;;0
2025;27;AL;5;2;106;2;1;D04;B;3;2;0.049280000000000;747.364740000000000;0.254470000000000;;;;;0
2025;27;AL;4;2;105;2;1;D07;B;3;2;0.026890000000000;721.352090000000000;0.239590000000000;;;;;0
2025;27;AL;4;3;104;2;1;D05;C;3;2;0.047710000000000;740.311260000000000;0.205660000000000;;;;;0
2025;27;AL;3;7;129;2;1;D03;B;3;2;0.030920000000000;635.299980000000000;0.245310000000000;;;;;0
2025;27;AL;6;4;133;2;1;D04;C;3;2;0.055280000000000;774.859120000000000;0.217060000000000;;;;;0
2025;27;AL;6;1;103;2;1;D05;D;3;2;0.051240000000000;733.006660000000000;0.164100000000000;;;;;0
2025;27;AL;12;2;46;2;1;D09;;2;3;0.039770000000000;;;672.357220000000000;686.066630000000000;707.487430000000000;749.259180000000000;0
2025;27;AL;2;1;117351;2;1;D02;A;3;2;0.034980000000000;632.421980000000000;0.107470000000000;;;;;1
2025;27;AL;13;2;45;2;1;D09;;2;3;0.039130000000000;;;669.016460000000000;684.326520000000000;706.159080000000000;747.409180000000000;0
2025;27;AL;12;1;44;2;1;D09;;2;3;0.030260000000000;;;645.381300000000000;664.658030000000000;685.776330000000000;724.417150000000000;0
2025;27;AL;11;1;43;2;1;D09;;2;3;0.032180000000000;;;655.825280000000000;662.697160000000000;669.632710000000000;695.744230000000000;0
2025;27;AL;11;9;42;2;1;D10;;1;3;0.056070000000000;;;735.292640000000000;768.654180000000000;;;0
2025;27;AL;12;9;42;2;1;D10;;1;3;0.056070000000000;;;735.292640000000000;768.654180000000000;;;0
2025;27;AL;13;9;42;2;1;D10;;1;3;0.056070000000000;;;735.292640000000000;768.654180000000000;;;0
2025;27;AL;1;5;117443;2;1;D08;D;3;2;0.031330000000000;717.888460000000000;0.149420000000000;;;;;1
2025;27;AL;11;8;41;2;1;D10;;1;3;0.067380000000000;;;740.844980000000000;766.052500000000000;802.428600000000000;;0
2025;27;AL;12;8;41;2;1;D10;;1;3;0.067380000000000;;;740.844980000000000;766.052500000000000;802.428600000000000;;0
2025;27;AL;13;8;41;2;1;D10;;1;3;0.067380000000000;;;740.844980000000000;766.052500000000000;802.428600000000000;;0
2025;27;AL;11;7;40;2;1;D10;;1;3;0.043200000000000;;;798.441480000000000;837.334160000000000;860.777970000000000;;0
2025;27;AL;3;3;117482;2;1;D05;D;3;2;0.034380000000000;751.669690000000000;0.175800000000000;;;;;1
2025;27;AL;12;7;40;2;1;D10;;1;3;0.043200000000000;;;798.441480000000000;837.334160000000000;860.777970000000000;;0
2025;27;AL;13;7;40;2;1;D10;;1;3;0.043200000000000;;;798.441480000000000;837.334160000000000;860.777970000000000;;0
2025;27;AL;13;6;39;2;1;D10;;1;3;0.054330000000000;;;739.485190000000000;802.299110000000000;;;0
2025;27;AL;12;6;39;2;1;D10;;1;3;0.054330000000000;;;739.485190000000000;802.299110000000000;;;0
2025;27;AL;3;6;117512;2;1;D06;D;3;2;0.026980000000000;790.870050000000000;0.229140000000000;;;;;1
2025;27;AL;11;6;39;2;1;D10;;1;3;0.054330000000000;;;739.485190000000000;802.299110000000000;;;0
2025;27;AL;11;5;38;2;1;D10;;1;3;0.042810000000000;;;716.462470000000000;764.277720000000000;;;0
2025;27;AL;12;5;38;2;1;D10;;1;3;0.042810000000000;;;716.462470000000000;764.277720000000000;;;0
2025;27;AL;13;5;38;2;1;D10;;1;3;0.042810000000000;;;716.462470000000000;764.277720000000000;;;0
2025;27;AL;11;4;37;2;1;D10;;1;3;0.076700000000000;;;732.856030000000000;762.842700000000000;810.646470000000000;;0
2025;27;AL;12;4;37;2;1;D10;;1;3;0.076700000000000;;;732.856030000000000;762.842700000000000;810.646470000000000;;0
2025;27;AL;13;4;37;2;1;D10;;1;3;0.076700000000000;;;732.856030000000000;762.842700000000000;810.646470000000000;;0
2025;27;AL;11;3;36;2;1;D10;;1;3;0.074520000000000;;;735.968650000000000;772.655420000000000;;;0
2025;27;AL;12;3;36;2;1;D10;;1;3;0.074520000000000;;;735.968650000000000;772.655420000000000;;;0
2025;27;AL;13;3;36;2;1;D10;;1;3;0.074520000000000;;;735.968650000000000;772.655420000000000;;;0
2025;27;AL;13;1;35;2;1;D09;;2;3;0.036200000000000;;;651.018220000000000;663.489500000000000;675.601110000000000;700.668420000000000;0
2025;27;AL;11;2;34;2;1;D09;;2;3;0.034470000000000;;;669.561070000000000;683.389150000000000;707.892840000000000;769.333110000000000;0
2025;28;SE;2;3;117537;2;1;D03;C;3;2;0.071710000000000;698.435290000000000;0.264330000000000;;;;;1
2025;28;SE;3;1;117535;2;1;D02;D;3;2;0.039590000000000;659.808770000000000;0.064480000000000;;;;;1
2025;28;SE;3;6;117512;2;1;D06;D;3;2;0.020010000000000;814.223440000000000;0.111010000000000;;;;;1
2025;28;SE;3;5;117496;2;1;D01;C;3;2;0.033710000000000;651.362080000000000;0.086780000000000;;;;;1
2025;28;SE;2;4;117492;2;1;D05;C;3;2;0.026450000000000;745.839840000000000;0.229700000000000;;;;;1
2025;28;SE;3;3;117482;2;1;D05;D;3;2;0.034380000000000;751.669690000000000;0.175800000000000;;;;;1
2025;28;SE;1;4;117478;2;1;D02;C;3;2;0.043120000000000;657.772590000000000;0.112290000000000;;;;;1
2025;28;SE;1;2;117474;2;1;D01;C;3;2;0.027600000000000;676.112640000000000;0.083530000000000;;;;;1
2025;28;SE;1;5;117443;2;1;D08;D;3;2;0.031330000000000;717.888460000000000;0.149420000000000;;;;;1
2025;28;SE;1;8;117442;2;1;D03;B;3;2;0.040230000000000;679.382170000000000;0.325150000000000;;;;;1
2025;28;SE;2;8;117434;2;1;D03;B;3;2;0.055460000000000;708.748630000000000;0.378710000000000;;;;;1
2025;28;SE;3;8;117416;2;1;D01;A;3;2;0.023300000000000;649.756400000000000;0.115840000000000;;;;;1
2025;28;SE;2;6;117413;2;1;D07;D;3;2;0.020340000000000;745.314980000000000;0.167140000000000;;;;;1
2025;28;SE;2;2;117411;2;1;D01;B;3;2;0.025230000000000;623.313180000000000;0.106540000000000;;;;;1
2025;28;SE;3;4;117404;2;1;D02;A;3;2;0.050980000000000;664.132130000000000;0.316640000000000;;;;;1
2025;28;SE;2;1;117351;2;1;D02;A;3;2;0.034980000000000;632.421980000000000;0.107470000000000;;;;;1
2025;28;SE;2;5;117350;2;1;D02;A;3;2;0.035970000000000;631.354300000000000;0.106530000000000;;;;;1
2025;28;SE;4;1;128;2;1;D05;C;3;2;0.028140000000000;787.880430000000000;0.196150000000000;;;;;0
2025;28;SE;5;2;126;2;1;D05;D;3;2;0.081660000000000;734.690730000000000;0.179230000000000;;;;;0
2025;28;SE;6;3;125;2;1;D04;A;3;2;0.044440000000000;800.827360000000000;0.261110000000000;;;;;0
2025;28;SE;1;6;124;2;1;D01;B;3;2;0.027570000000000;838.548930000000000;0.296030000000000;;;;;0
2025;28;SE;1;3;122;2;1;D03;A;3;2;0.031260000000000;618.906310000000000;0.211880000000000;;;;;0
2025;28;SE;4;3;121;2;1;D07;D;3;2;0.049260000000000;774.345730000000000;0.157570000000000;;;;;0
2025;28;SE;5;1;120;2;1;D08;A;3;2;0.018790000000000;794.332280000000000;0.225940000000000;;;;;0
2025;28;SE;6;2;119;2;1;D06;A;3;2;0.044090000000000;736.075280000000000;0.292270000000000;;;;;0
2025;28;SE;4;4;116;2;1;D06;B;3;2;0.035520000000000;801.027320000000000;0.304540000000000;;;;;0
2025;28;SE;8;4;115;2;1;D08;D;3;2;0.039120000000000;771.140970000000000;0.138840000000000;;;;;0
2025;28;SE;7;2;114;2;1;D08;A;3;2;0.047720000000000;796.670070000000000;0.272650000000000;;;;;0
2025;28;SE;10;2;112;2;1;D07;A;3;2;0.014520000000000;822.580400000000000;0.193860000000000;;;;;0
2025;28;SE;10;3;111;2;1;D04;D;3;2;0.048420000000000;771.273670000000000;0.155680000000000;;;;;0
2025;28;SE;9;3;110;2;1;D07;A;3;2;0.026660000000000;776.329420000000000;0.186590000000000;;;;;0
2025;28;SE;7;4;109;2;1;D07;A;3;2;0.028510000000000;748.142880000000000;0.241100000000000;;;;;0
2025;28;SE;10;1;108;2;1;D08;D;3;2;0.037070000000000;761.166830000000000;0.134750000000000;;;;;0
2025;28;SE;8;3;107;2;1;D06;A;3;2;0.065160000000000;763.505600000000000;0.258340000000000;;;;;0
2025;28;SE;8;2;106;2;1;D04;C;3;2;0.044740000000000;771.507420000000000;0.371290000000000;;;;;0
2025;28;SE;10;4;113;2;1;D06;A;3;2;0.037650000000000;756.512160000000000;0.225060000000000;;;;;0
2025;28;SE;7;1;105;2;1;D05;B;3;2;0.032980000000000;791.503080000000000;0.307880000000000;;;;;0
2025;28;SE;4;2;104;2;1;D08;B;3;2;0.026520000000000;795.827880000000000;0.295380000000000;;;;;0
2025;28;SE;5;3;103;2;1;D07;B;3;2;0.046160000000000;755.333480000000000;0.299720000000000;;;;;0
2025;28;SE;5;4;102;2;1;D04;C;3;2;0.055650000000000;764.621060000000000;0.196560000000000;;;;;0
2025;28;SE;9;4;101;2;1;D06;C;3;2;0.041920000000000;794.809000000000000;0.222030000000000;;;;;0
2025;28;SE;6;4;100;2;1;D07;B;3;2;0.024870000000000;732.246080000000000;0.252880000000000;;;;;0
2025;28;SE;8;1;50;2;1;D05;B;3;2;0.038280000000000;724.739340000000000;0.279790000000000;;;;;0
2025;28;SE;9;1;49;2;1;D05;A;3;2;0.035950000000000;754.660820000000000;0.211790000000000;;;;;0
2025;28;SE;3;7;123;2;1;D03;B;3;2;0.029500000000000;635.513360000000000;0.226890000000000;;;;;0
2025;28;SE;6;1;127;2;1;D08;B;3;2;0.030220000000000;827.573140000000000;0.362100000000000;;;;;0
2025;28;SE;13;2;48;2;1;D09;;2;3;0.042610000000000;;;663.907280000000000;666.361840000000000;676.780830000000000;750.970880000000000;0
2025;28;SE;11;2;47;2;1;D09;;2;3;0.036860000000000;;;664.405520000000000;668.538910000000000;685.744710000000000;761.604100000000000;0
2025;28;SE;13;1;46;2;1;D09;;2;3;0.037890000000000;;;656.704430000000000;659.915150000000000;670.362380000000000;713.348510000000000;0
2025;28;SE;12;1;45;2;1;D09;;2;3;0.041530000000000;;;652.446990000000000;656.856480000000000;671.030000000000000;690.981790000000000;0
2025;28;SE;2;7;117353;2;1;D01;C;3;2;0.028380000000000;694.212820000000000;0.183520000000000;;;;;1
2025;28;SE;11;1;44;2;1;D09;;2;3;0.032600000000000;;;614.346780000000000;619.221220000000000;630.717820000000000;666.890890000000000;0
2025;28;SE;11;9;43;2;1;D10;;1;3;0.054250000000000;;;704.654260000000000;757.655810000000000;;;0
2025;28;SE;12;9;43;2;1;D10;;1;3;0.054250000000000;;;704.654260000000000;757.655810000000000;;;0
2025;28;SE;13;9;43;2;1;D10;;1;3;0.054250000000000;;;704.654260000000000;757.655810000000000;;;0
2025;28;SE;11;8;42;2;1;D10;;1;3;0.076120000000000;;;713.905520000000000;714.949590000000000;727.673410000000000;;0
2025;28;SE;12;8;42;2;1;D10;;1;3;0.076120000000000;;;713.905520000000000;714.949590000000000;727.673410000000000;;0
2025;28;SE;13;8;42;2;1;D10;;1;3;0.076120000000000;;;713.905520000000000;714.949590000000000;727.673410000000000;;0
2025;28;SE;11;7;41;2;1;D10;;1;3;0.032560000000000;;;797.142860000000000;841.314410000000000;851.459610000000000;;0
2025;28;SE;1;7;117472;2;1;D02;D;3;2;0.046610000000000;654.806690000000000;0.076510000000000;;;;;1
2025;28;SE;12;7;41;2;1;D10;;1;3;0.032560000000000;;;797.142860000000000;841.314410000000000;851.459610000000000;;0
2025;28;SE;13;7;41;2;1;D10;;1;3;0.032560000000000;;;797.142860000000000;841.314410000000000;851.459610000000000;;0
2025;28;SE;11;6;40;2;1;D10;;1;3;0.050480000000000;;;696.885190000000000;762.684540000000000;;;0
2025;28;SE;12;6;40;2;1;D10;;1;3;0.050480000000000;;;696.885190000000000;762.684540000000000;;;0
2025;28;SE;1;1;117484;2;1;D02;B;3;2;0.029850000000000;618.713900000000000;0.106600000000000;;;;;1
2025;28;SE;3;2;117534;2;1;D01;B;3;2;0.019800000000000;613.221470000000000;0.187240000000000;;;;;1
2025;28;SE;13;6;40;2;1;D10;;1;3;0.050480000000000;;;696.885190000000000;762.684540000000000;;;0
2025;28;SE;11;5;39;2;1;D10;;1;3;0.138870000000000;;;700.495620000000000;703.826990000000000;;;0
2025;28;SE;12;5;39;2;1;D10;;1;3;0.138870000000000;;;700.495620000000000;703.826990000000000;;;0
2025;28;SE;13;5;39;2;1;D10;;1;3;0.138870000000000;;;700.495620000000000;703.826990000000000;;;0
2025;28;SE;11;4;38;2;1;D10;;1;3;0.060960000000000;;;712.578430000000000;726.230110000000000;832.925960000000000;;0
2025;28;SE;12;4;38;2;1;D10;;1;3;0.060960000000000;;;712.578430000000000;726.230110000000000;832.925960000000000;;0
2025;28;SE;13;4;38;2;1;D10;;1;3;0.060960000000000;;;712.578430000000000;726.230110000000000;832.925960000000000;;0
2025;28;SE;11;3;37;2;1;D10;;1;3;0.128290000000000;;;710.163700000000000;716.230670000000000;;;0
2025;28;SE;12;3;37;2;1;D10;;1;3;0.128290000000000;;;710.163700000000000;716.230670000000000;;;0
2025;28;SE;13;3;37;2;1;D10;;1;3;0.128290000000000;;;710.163700000000000;716.230670000000000;;;0
2025;28;SE;12;2;36;2;1;D09;;2;3;0.043670000000000;;;670.949530000000000;675.345770000000000;685.219980000000000;770.381830000000000;0
2025;28;SE;9;2;35;2;1;D04;D;3;2;0.081130000000000;725.369690000000000;0.177090000000000;;;;;0
2025;28;SE;7;3;34;2;1;D04;C;3;2;0.063670000000000;771.326490000000000;0.200190000000000;;;;;0
2025;29;BA;2;3;117537;2;1;D03;C;3;2;0.071710000000000;698.435290000000000;0.264330000000000;;;;;1
2025;29;BA;3;2;117534;2;1;D01;B;3;2;0.019800000000000;613.221470000000000;0.187240000000000;;;;;1
2025;29;BA;3;6;117512;2;1;D06;D;3;2;0.020010000000000;814.223440000000000;0.111010000000000;;;;;1
2025;29;BA;3;5;117496;2;1;D01;C;3;2;0.029140000000000;667.657580000000000;0.090950000000000;;;;;1
2025;29;BA;1;1;117484;2;1;D02;B;3;2;0.029850000000000;618.713900000000000;0.106600000000000;;;;;1
2025;29;BA;3;3;117482;2;1;D05;D;3;2;0.034380000000000;751.669690000000000;0.175800000000000;;;;;1
2025;29;BA;1;4;117478;2;1;D02;C;3;2;0.043120000000000;657.772590000000000;0.112290000000000;;;;;1
2025;29;BA;1;7;117472;2;1;D02;D;3;2;0.046610000000000;654.806690000000000;0.076510000000000;;;;;1
2025;29;BA;1;5;117443;2;1;D08;D;3;2;0.031330000000000;717.888460000000000;0.149420000000000;;;;;1
2025;29;BA;1;8;117442;2;1;D03;B;3;2;0.040230000000000;679.382170000000000;0.325150000000000;;;;;1
2025;29;BA;2;8;117434;2;1;D03;B;3;2;0.055460000000000;708.748630000000000;0.378710000000000;;;;;1
2025;29;BA;3;8;117416;2;1;D01;A;3;2;0.023300000000000;649.756400000000000;0.115840000000000;;;;;1
2025;29;BA;2;6;117413;2;1;D07;D;3;2;0.016400000000000;713.199720000000000;0.106270000000000;;;;;1
2025;29;BA;2;2;117411;2;1;D01;B;3;2;0.025230000000000;623.313180000000000;0.106540000000000;;;;;1
2025;29;BA;2;7;117353;2;1;D01;C;3;2;0.024500000000000;698.455210000000000;0.115690000000000;;;;;1
2025;29;BA;2;1;117351;2;1;D02;A;3;2;0.034980000000000;632.421980000000000;0.107470000000000;;;;;1
2025;29;BA;2;5;117350;2;1;D02;A;3;2;0.035970000000000;631.354300000000000;0.106530000000000;;;;;1
2025;29;BA;5;4;134;2;1;D07;D;3;2;0.025500000000000;825.365730000000000;0.176560000000000;;;;;0
2025;29;BA;6;3;133;2;1;D04;A;3;2;0.046190000000000;797.050950000000000;0.267620000000000;;;;;0
2025;29;BA;1;6;132;2;1;D01;B;3;2;0.022470000000000;854.338310000000000;0.274650000000000;;;;;0
2025;29;BA;1;3;130;2;1;D03;A;3;2;0.029300000000000;609.639080000000000;0.214280000000000;;;;;0
2025;29;BA;5;1;129;2;1;D04;C;3;2;0.037200000000000;780.573310000000000;0.209190000000000;;;;;0
2025;29;BA;4;1;126;2;1;D06;A;3;2;0.027060000000000;800.025280000000000;0.289910000000000;;;;;0
2025;29;BA;4;2;125;2;1;D04;D;3;2;0.042430000000000;872.660970000000000;0.168990000000000;;;;;0
2025;29;BA;8;4;124;2;1;D08;D;3;2;0.033850000000000;770.380620000000000;0.142070000000000;;;;;0
2025;29;BA;7;2;123;2;1;D08;A;3;2;0.040390000000000;797.916560000000000;0.250230000000000;;;;;0
2025;29;BA;10;4;122;2;1;D06;A;3;2;0.045590000000000;760.274920000000000;0.285190000000000;;;;;0
2025;29;BA;10;3;120;2;1;D04;D;3;2;0.049330000000000;776.473990000000000;0.202540000000000;;;;;0
2025;29;BA;9;3;119;2;1;D07;A;3;2;0.024840000000000;777.578080000000000;0.201770000000000;;;;;0
2025;29;BA;7;4;118;2;1;D07;A;3;2;0.029750000000000;747.488400000000000;0.252070000000000;;;;;0
2025;29;BA;8;3;116;2;1;D06;A;3;2;0.054160000000000;763.624450000000000;0.269960000000000;;;;;0
2025;29;BA;8;2;115;2;1;D04;C;3;2;0.037150000000000;766.608600000000000;0.383200000000000;;;;;0
2025;29;BA;7;1;114;2;1;D05;B;3;2;0.032470000000000;784.887380000000000;0.314800000000000;;;;;0
2025;29;BA;10;1;117;2;1;D08;D;3;2;0.027800000000000;761.691650000000000;0.106330000000000;;;;;0
2025;29;BA;10;2;121;2;1;D07;A;3;2;0.013250000000000;833.472110000000000;0.230370000000000;;;;;0
2025;29;BA;9;4;113;2;1;D06;C;3;2;0.039520000000000;790.277620000000000;0.229350000000000;;;;;0
2025;29;BA;4;4;56;2;1;D07;A;3;2;0.048660000000000;833.633420000000000;0.275380000000000;;;;;0
2025;29;BA;6;4;55;2;1;D07;A;3;2;0.047680000000000;757.494870000000000;0.367710000000000;;;;;0
2025;29;BA;6;1;54;2;1;D06;B;3;2;0.058880000000000;760.453420000000000;0.364710000000000;;;;;0
2025;29;BA;5;2;53;2;1;D06;B;3;2;0.025930000000000;788.301250000000000;0.324690000000000;;;;;0
2025;29;BA;4;3;52;2;1;D05;D;3;2;0.065230000000000;763.127290000000000;0.180280000000000;;;;;0
2025;29;BA;5;3;51;2;1;D05;A;3;2;0.064870000000000;756.428100000000000;0.300330000000000;;;;;0
2025;29;BA;8;1;50;2;1;D05;B;3;2;0.031770000000000;723.034550000000000;0.290730000000000;;;;;0
2025;29;BA;3;7;131;2;1;D03;B;3;2;0.026320000000000;622.145670000000000;0.195530000000000;;;;;0
